	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
443	Stra e 9	III_8_0054	Männolsheim, Männolsheim	7.46258, 48.69969	7.46258	48.69969	omeise	ameis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
444	Co s 7/1	III_13_0122	Rüstenhart (Rustenhart), Rüstenhart	7.46359, 47.94159	7.46359	47.94159	omeis	omais	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
445	Hag G 3	III_5_0058	Reipertsweiler (Reipertswiller), Reipertsweiler	7.46373, 48.93214	7.46373	48.93214	aemeise	emeise	1	-0.25251144499813616	emeise	emeise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
446	Co V 13/2, Co V 13/1	III_16_0047	Niedermichelbach (Michelbach-le-Bas), Niedermichelbach	7.46442, 47.59288	7.46442	47.59288	omeisle	omeisle	0	-0.7815579410052661	ameisle	ameisle	0	-0.5955950302609602	Ameisele	Ameisele	0	-0.48323353219796433
447	Stra e 6	na	Altenheim	7.46448, 48.71956	7.46448	48.71956	ameͦis	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
448	Stra m 15	III_9_0019	Tränheim, Tränheim	7.46472, 48.59545	7.46472	48.59545	āmeise	ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
449	Stra H 11/2, Stra H 11/1	III_11_0023, III_11_0022	Epfig, Epfig	7.4655, 48.35803	7.4655	48.35803	omeise , ō̃meis	omeis, åmeis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
450	Hag O 10	III_6_0042	Niedersulzbach (Niedersoultzbach), Niedersulzbach	7.4662, 48.84923	7.4662	48.84923	amais	amais	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
451	Stra m 10	III_9_0023	Wangen , Wangen	7.4664, 48.61834	7.4664	48.61834	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
452	Stra t 3	III_10_0009	Dangolsheim, Dangolsheim	7.46645, 48.57212	7.46645	48.57212	ameis	ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
453	Hag V 13	III_7_0055	Dettweiler, Dettweiler	7.46685, 48.75406	7.46685	48.75406	amaïs	ameis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
454	Co z 3	III_14_0039	Roggenhausen, Roggenhausen	7.46704, 47.8888	7.46704	47.8888	omeis	omeise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
455	Stra H 1	III_11_0012	Gertweiler (Gertwiller), Gertweiler	7.46795, 48.4111	7.46795	48.4111	āmäs	amess	3	0.8055815470161238	amese	amese	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
456	Stra A 1/2, Stra A 1/3, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	7.46905	48.49622	amäis, ămeis, amēse	amese	1	-0.25251144499813616	amese, ameise	amese	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
457	Co Va 6	III_17_0022	Oberhagental (Hagenthal-le-Haut), Oberhagental	7.46966, 47.52221	7.46966	47.52221	omeisele	omeisele	0	-0.7815579410052661	ameisle	ameisle	0	-0.5955950302609602	Ameisele	Ameisele	0	-0.48323353219796433
458	Stra H 10	III_11_0015	St. Peter (Saint-Pierre), St. Peter	7.47022, 48.38171	7.47022	48.38171	ōmeise	ameise, omeise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
459	Stra m 7	III_9_0017	Hohengöft, Hohengött	7.47311, 48.66189	7.47311	48.66189	ameis	ameisä	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
460	Co d 2 , Co k 3	III_12_0096	Munzenheim (Muntzenheim), Munzenheim	7.47318, 48.10199	7.47318	48.10199	omeise, ameis	omeise	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
461	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas), Niederhagental	7.47691, 47.52383	7.47691	47.52383	ameise	omeisele	0	-0.7815579410052661	ameise	ameisle	0	-0.5955950302609602	Ameise	Ameisele	0	-0.48323353219796433
462	Co V 9	III_16_0056	Bartenheim, Bartenheim	7.47707, 47.63392	7.47707	47.63392	åumaise	aumaisa	2	0.27653505100899384	aumeise	aumeise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
463	Stra t 13	III_9_0020	Irmstett, Irmstett	7.47751, 48.58828	7.47751	48.58828	aamä̃is	ama̠is	3	0.8055815470161238	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
464	Co d 7	III_12_0091	Jebsheim, Jebsheim	7.47771, 48.12279	7.47771	48.12279	omaisa	omeis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
465	Hag V 1/2, Hag V 1/1	III_7_0041	Buchsweiler (Bouxwiller), Buchsweiler	7.47851, 48.82528	7.47851	48.82528	åmeis, åmais	ämeis	1	-0.25251144499813616	ameise	emeise	1	-0.06528309456870167	Ameise	Ameise	0	-0.48323353219796433
466	Stra m 6	III_9_0016	Rangen, Rangen	7.47865, 48.66636	7.47865	48.66636	ammeise	ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
467	Hag V 15	III_7_0054	Gottesheim-Prinzheim, Prinzheim	7.47921, 48.79113	7.47921	48.79113	amäis	ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
468	Hag V 14	III_7_0056	Gottesheim, Gottesheim	7.47938, 48.77591	7.47938	48.77591	amäïs	ameise	3	0.8055815470161238	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
469	Hag V 2	III_7_0052	Riedheim, Riedheim	7.47956, 48.81064	7.47956	48.81064	amaise	ameis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
470	Co l 5	III_13_0028	Widensolen, Widensolen	7.47996, 48.06278	7.47996	48.06278	omeis	omeis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
471	Hag O 7	III_6_0045	Ingweiler (Ingwiller), Ingweiler	7.48031, 48.87322	7.48031	48.87322	emais	ämeise	3	0.8055815470161238	emeise	emeise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
472	Co Va 5	III_17_0034	Wenzweiler (Wentzwiller), Wenzweiler	7.48036, 47.55042	7.48036	47.55042	aumaisala	aumaisala	0	-0.7815579410052661	aumeisla	aumeisla	0	-0.5955950302609602	Ameisele	Ameisele	0	-0.48323353219796433
473	Hag O 1	III_5_0059	Lichtenberg, Lichtenberg	7.48181, 48.9216	7.48181	48.9216	ämeis	ämeise	1	-0.25251144499813616	emeise	emeise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
474	Co Vd 4	III_17_0073	Leimen (Leymen), Leimen	7.48218, 47.4954	7.48218	47.4954	omeisala	omeisela	1	-0.25251144499813616	ameisla	ameisla	0	-0.5955950302609602	Ameisele	Ameisele	0	-0.48323353219796433
475	Stra A 10	III_10_0097	Goxweiler (Goxwiller), Goxweiler	7.48432, 48.43288	7.48432	48.43288	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
476	Stra e 7/2, Stra e 7/1	III_8_0033	Lupstein, Lupstein	7.48491, 48.73763	7.48491	48.73763	ameis	omeise	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
477	Stra A 4	III_10_0093, III_10_0092	Oberehnheim (Obernai), Oberehnheim	7.48507, 48.4622	7.48507	48.4622	ameis	ameïse, ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
478	Stra t 8	III_10_0020	Dorlisheim, Dorlisheim	7.48538, 48.52471	7.48538	48.52471	amäis	ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
479	Stra e 8	III_8_0055	Friedolsheim, Friedolsheim	7.48538, 48.70717	7.48538	48.70717	amäis	āmäijse	3	0.8055815470161238	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
480	Co l 12	III_12_0098	Urschenheim, Urschenheim	7.48632, 48.08696	7.48632	48.08696	oͦmais	omeis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
481	Hag O 9	III_6_0043	Uttweiler (Uttwiller), Uttweiler	7.48667, 48.84591	7.48667	48.84591	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
482	Stra t 15/2	III_10_0010	Sulzbad (soultz-Les-Bains), Sulzbad	7.48699, 48.572	7.48699	48.572	ameise	ameise	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
483	Stra m 13	III_9_0018	Odratzheim, Odratzheim	7.48778, 48.60108	7.48778	48.60108	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
484	Co d 11	III_12_0090	Grussenheim, Grussenheim	7.48794, 48.1443	7.48794	48.1443	omeis	omais	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
485	Co s 1	III_13_0123	Dessenheim, Dessenheim	7.48828, 47.97561	7.48828	47.97561	omais	omeisa	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
486	Stra H 9	III_11_0014	Stotzheim, Stotzheim	7.48841, 48.37831	7.48841	48.37831	a̠meis	ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
487	Stra m 11	III_9_0015	Marlenheim, Kärchheim, Marlenheim	7.49054, 48.62101	7.49054	48.62101	ameis	ameïs	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
488	Stra A 9	III_11_0011	Burgheim (Bourgheim), Burgheim	7.49064, 48.41936	7.49064	48.41936	amais	amäis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
489	Stra t 7	III_10_0019	Molsheim, Molsheim	7.49067, 48.54038	7.49067	48.54038	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
490	Hag O 8	III_6_0044	Menchhofen (Menchhoffen), Menchhofen	7.49498, 48.85955	7.49498	48.85955	emais	ameis	2	0.27653505100899384	emeise	ameise	1	-0.06528309456870167	Ameise	Ameise	0	-0.48323353219796433
491	Stra m 14	III_9_0021	Scharrachbergheim, Scharrachbergheim	7.49581, 48.593	7.49581	48.593	amäis	omeis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
492	Co W 15, 14, Co W 15/1, Co W 15/2	III_16_0039, III_16_0062, III_16_0040	Boltzheim (Blotzheim), Blotzheim	7.49611, 47.60128	7.49611	47.60128	omaise, aumeisa	aumeise, omeisa, aumeisa	0	-0.7815579410052661	aumeise, ameise	aumeise, ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
493	Stra m 12	III_9_0014	Kirchheim, Kirchheim	7.49624, 48.60963	7.49624	48.60963	amëis	amëis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
494	Stra e 15	na	Landersheim	7.49655, 48.69022	7.49655	48.69022	ameis	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
495	Stra A 2	III_10_0088	Bischofsheim (Bischoffsheim), Bischofsheim	7.49675, 48.48669	7.49675	48.48669	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
496	Stra H 8	III_11_0027	Zellweiler (Zellwiller), Zellweiler	7.49786, 48.39782	7.49786	48.39782	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
497	Stra u 7	III_10_0011	Avolsheim, Avolsheim	7.50043, 48.56159	7.50043	48.56159	amäis	ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
498	Co d 9	III_12_0089	Elsenheim, Elsenheim	7.50131, 48.16133	7.50131	48.16133	omeis	omeise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
499	Stra P 11	III_11_0098	Ebersheim, Ebersheim	7.50132, 48.30759	7.50132	48.30759	umeis	umeis	0	-0.7815579410052661	umeise	umeise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
500	Co m 11	III_13_0047	Wolfganzen, Wolfganzen	7.5016, 48.02747	7.5016	48.02747	omais	omeis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
501	Co P10/3, Co P10/2, Co P10/1	III_16_0060, III_15_0042	Kembs-Neuweg, Kembs  , Kembs-Neuweg, Kembs	7.50399, 47.6877	7.50399	47.6877	omeisa, åmeisa, omeise	omeisa, aumeisa	0	-0.7815579410052661	ameise	aumeise, ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
502	Co e 8	III_12_0097	Dürrenenzen (Dürrenentzen), Dürrenenzen	7.50406, 48.09192	7.50406	48.09192	omeis	omeisa, omeis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
503	Co H15	III_14_0130	Homburg Kreis Mülhausen (Hombourg), Homburg	7.50503, 47.75908	7.50503	47.75908	omeise	omeisa	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
504	Co H16	III_14_0131	Ottmarsheim, Ottmarsheim	7.50646, 47.78661	7.50646	47.78661	omeisa	omeise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
505	Stra u 1	III_9_0026	Dahlenheim, Dahlenheim	7.50654, 48.58628	7.50654	48.58628	amēise	omeis	3	0.8055815470161238	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
506	Stra X 11	III_12_0027	Ohnenheim, Ohnenheim	7.50726, 48.18379	7.50726	48.18379	omeis	omeis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
507	Stra f 20	III_8_0056	Wilwisheim, Wilwisheim	7.5074, 48.74799	7.5074	48.74799	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
508	Hag W 13	III_7_0057	Bosselshausen, Bosselshausen	7.50884, 48.80522	7.50884	48.80522	ameise	ameise	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
509	Co P11	III_15_0044	Niffer, Niffer	7.50904, 47.71353	7.50904	47.71353	oumeise	omeise	1	-0.25251144499813616	aumeise	ameise	1	-0.06528309456870167	Ameise	Ameise	0	-0.48323353219796433
510	Co Wa 2	III_17_0027	Buschweiler (Buschwiller), Buschweiler	7.50989, 47.55993	7.50989	47.55993	omeise	omeisela	0	-0.7815579410052661	ameise	ameisla	0	-0.5955950302609602	Ameise	Ameisele	0	-0.48323353219796433
511	Stra n 11	III_9_0038	Nordheim, Nordheim	7.51005, 48.63544	7.51005	48.63544	ameis	ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
512	Stra u 18	III_10_0024	Wolxheim, Wolxheim	7.51077, 48.56903	7.51077	48.56903	åmeise	ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
513	Stra f 19	III_8_0061	Willgottheim, Willgottheim	7.51166, 48.67082	7.51166	48.67082	amais	ameise	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
514	Co m 13	III_13_0046	Umgebung von Neubreisach (Weckolsheim), Weckolsheim	7.51347, 48.00264	7.51347	48.00264	omeis	omeis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
515	Co H17	III_14_0133	Banzenheim (Bantzenheim), Banzenheim	7.51396, 47.82468	7.51396	47.82468	omeisa	ameise	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
516	Stra n 1	III_9_0037	Winzenheim (Wintzenheim-Kochersberg), Winzenheim	7.51469, 48.65916	7.51469	48.65916	amäs	amäs	0	-0.7815579410052661	amese	amese	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
517	Stra f 15	III_8_0059, III_8_0058	Sässolsheim, Sässolsheim	7.51503, 48.70869	7.51503	48.70869	ameise	omeis, ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
518	Co Wa 5	III_17_0028	Neuweiler (Neuwiller), Neuweiler	7.51526, 47.52439	7.51526	47.52439	omeisele	ameisala	3	0.8055815470161238	ameisle	ameisla	1	-0.06528309456870167	Ameisele	Ameisele	0	-0.48323353219796433
519	Stra X 10	III_12_0026	Heidolsheim, Heidolsheim	7.51527, 48.20131	7.51527	48.20131	omais	omeis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
520	Co A3	III_14_0040	Rumersheim (Rumersheim-le-Haute), Rumersheim	7.51712, 47.85248	7.51712	47.85248	ameis	omeise	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
521	Stra B 6	III_10_0100	Niederehnheim (Niedernai), Niederehnheim	7.51765, 48.45309	7.51765	48.45309	ameis	åmeis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
522	Hag W 16/2, Hag W 16/1	III_7_0077	Melsheim, Melsheim	7.51974, 48.75911	7.51974	48.75911	amäis, ameis	amäise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
523	Stra X 1	III_12_0018	Mussig, Mussig	7.52018, 48.23003	7.52018	48.23003	omeiß	omeis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
524	Stra B 7	III_10_0102, III_10_0103	Walf (Valff)), Walf	7.52068, 48.42151	7.52068	48.42151	amēis	ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
525	Co P1	III_15_0043	Kleinlandau (Petit-Landau), Kleinlandau	7.52082, 47.73028	7.52082	47.73028	omeisa	omeisa	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
526	Stra f 21	III_8_0057	Ingenheim, Ingenheim	7.52092, 48.7349	7.52092	48.7349	ameis	ameise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
527	Co Wa 1	III_17_0026	Häsingen (Hésingue), Häsingen	7.5211, 47.57633	7.5211	47.57633	omeisele	aumeisala	4	1.3346280430232536	ameisle	aumeisla	2	0.4650288411235568	Ameisele	Ameisele	0	-0.48323353219796433
528	Stra Q 1	III_11_0097	Ebersmünster (Ebersmunster), Ebersmunster	7.52112, 48.31139	7.52112	48.31139	oͦmaisa	omaise	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
529	Co P19	III_15_0050	Kleinkems, Kleinkembs	7.52279, 47.691	7.52279	47.691	omaise	omeisa	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
530	Co Wa 3	III_17_0035	Hegenheim (Hégenheim), Hegenheim	7.52344, 47.56115	7.52344	47.56115	omeisalla	aumasala	5	1.8636745390303837	ameisla	aumasla	3	0.9953407768158152	Ameisele	Ameisele	0	-0.48323353219796433
531	Hag P 17	na	Schillersdorf	7.52526, 48.87312	7.52526	48.87312	amaise	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
532	Hag W 12/1, Hag W 12/2	III_7_0135	Zöbersdorf, Zöbersdorf	7.52538, 48.79381	7.52538	48.79381	åmeis, ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
533	Stra n 10	III_9_0024	Küttolsheim, Küttolsheim	7.52543, 48.64343	7.52543	48.64343	ameis	amäis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
534	Stra u 13	III_10_0040	Altdorf (Altorf), Altdorf	7.52793, 48.52186	7.52793	48.52186	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
535	Stra u 6/1, Stra u 6/2	III_10_0025	Ergersheim, Ergersheim (wohnt seit 41 in Breitenau), Ergersheim	7.52806, 48.56941	7.52806	48.56941	amaisa, ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
536	Co W 14	III_16_0057	Neuweg-Bartenheim, Bartenheim-Neuweg	7.52868, 47.62399	7.52868	47.62399	aumasa	aumeisa	2	0.27653505100899384	aumase	aumeise	2	0.4650288411235568	Ameise	Ameise	0	-0.48323353219796433
537	Hag P 3	III_6_0048	Rotbach, Rotbach	7.52883, 48.90568	7.52883	48.90568	āmais	āmais	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
538	Co m 6	na	Neubreisach (Neuf-Brisach)	7.52909, 48.01843	7.52909	48.01843	omeisa	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
539	Hag W 6	III_7_0058	Kirrweiler, Kirweiler	7.53026, 48.81331	7.53026	48.81331	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
540	Hag W 14	III_7_0066	Wickersheim, Wickersheim	7.53159, 48.78313	7.53159	48.78313	ameis	ameis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
541	Stra B 1	III_10_0038, III_10_0039	Griesheim (Griesheim-Près-Molsheim), Griesheim	7.53227, 48.50237	7.53227	48.50237	ramütz	amäse, ramütze	1	-0.25251144499813616	ramütse	amese, ramütse	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
542	Stra u 8	III_10_0026	Dachstein, Dachstein	7.53229, 48.56055	7.53229	48.56055	ameäis	ameis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
543	Stra Q 6	III_11_0103	Müttersholz (Muttersholtz), Muttersholz	7.53321, 48.2674	7.53321	48.2674	omeis, ůmeis	omeis	0	-0.7815579410052661	umeise, ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
544	Co P9	na	Rheinweiler	7.53324, 47.71013	7.53324	47.71013	omaise	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
545	Co A2	III_14_0185	Blodelsheim, Blodelsheim	7.53396, 47.88426	7.53396	47.88426	omais	omeis	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
546	Co m 7	III_13_0036	Künheim (Kunheim), Künheim	7.53422, 48.07788	7.53422	48.07788	omeis	omeis	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
547	Co W 13	III_16_0058	Rosenau, Rosenau	7.53493, 47.63685	7.53493	47.63685	omaise	oumeise	2	0.27653505100899384	ameise	aumeise	1	-0.06528309456870167	Ameise	Ameise	0	-0.48323353219796433
548	Stra f 14	III_8_0060	Dunzenheim, Dunzenheim	7.53538, 48.71278	7.53538	48.71278	ameise	ameise	0	-0.7815579410052661	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
549	Co W 1	III_16_0067	Istein , Istein	7.53541, 47.66186	7.53541	47.66186	omeise	ameisi	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
550	Co A1/1, Co A1/2	III_14_0041	Fessenheim, Fessenheim (Gutenstein), Fessenheim	7.53712, 47.91578	7.53712	47.91578	aumeis, omeis	omeise	1	-0.25251144499813616	aumeise, ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
551	na	III_9_0039	Nuegartheim, Ittlenheim	7.53766, 48.6623	7.53766	48.6623	na	ameis	999	527.7358915701176	na	ameise	999	529.1860287263053	na	Ameise	999	529.091394870162
552	Co t 1	III_13_0124	Heiteren, Heiteren	7.53776, 47.96942	7.53776	47.96942	ōmais	omeis	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
553	Stra n 12	na	Fessenheim (Fessenheim-le-Bas)	7.5391, 48.63315	7.5391	48.63315	ameis	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
554	Co t 8	na	Balgau	7.53917, 47.9288	7.53917	47.9288	omeis	na	999	527.7358915701176	ameise	na	999	529.1860287263053	Ameise	na	999	529.091394870162
555	Stra X 2	III_12_0017	Baldenheim, Baldenheim	7.53925, 48.23746	7.53925	48.23746	umeis	umeis	0	-0.7815579410052661	umeise	umeise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
556	Co H1	III_14_0132	Eichwald (Chalampé), Eichwald	7.53969, 47.81643	7.53969	47.81643	omaisä	omaise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
557	Hag P 4	III_6_0049	Bischholz, Bischholz	7.53995, 48.89301	7.53995	48.89301	aāmeis	ameise	2	0.27653505100899384	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
558	Co P12	III_15_0051	Blansingen, Blansingen	7.54141, 47.69158	7.54141	47.69158	ōmese	omese	1	-0.25251144499813616	amese	amese	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
559	Stra J 12	III_11_0037	Kogenheim, Kogenheim	7.5423, 48.33798	7.5423	48.33798	omaise	omeise	1	-0.25251144499813616	ameise	ameise	0	-0.5955950302609602	Ameise	Ameise	0	-0.48323353219796433
